transaction_id,customer_id,timestamp,transaction_amount,merchant_category,transaction_country,transaction_description,is_fraud,description_length,transaction_frequency,consistency_score,entity_has_payment_instruments,entity_has_gift_cards,entity_has_crypto,entity_has_subscriptions,entity_has_refunds,entity_has_P2P,entity_has_digital_goods
TX001515,CUST0073,2025-06-01 03:28:00,25.13,Restaurant,FR,Restaurant dinner with friends,0,30,15,10,0,0,0,0,0,0,0
TX001516,CUST0064,2025-06-01 04:11:00,1899.99,Travel,US,Emergency cash advance overseas,1,31,18,7,0,0,0,0,0,0,0
TX001517,CUST0092,2025-06-01 05:11:00,139.75,Automotive,FR,Gas station fill-up,0,19,11,10,0,0,0,0,0,0,0
TX001518,CUST0167,2025-06-01 06:53:00,122.9,Services,FR,Haircut and styling service,0,27,11,10,0,0,0,0,0,0,0
TX001519,CUST0183,2025-06-01 07:09:00,92.49,Online Retail,FR,Online clothes order,0,20,15,10,0,0,0,0,0,0,0
TX001520,CUST0048,2025-06-02 08:09:00,90.06,Groceries,FR,Grocery store shopping,0,22,9,10,0,0,0,0,0,0,0
TX001500,CUST0006,2025-05-31 12:31:00,10.99,Restaurants,FR,quick restaurant lunch with colleagues,0,38,14,10,0,0,0,0,0,0,0
TX001501,CUST0197,2025-05-31 13:35:00,7.45,Groceries,FR,bakery goods purchase for family breakfast,0,42,7,10,0,0,0,0,0,0,0
TX001502,CUST0053,2025-05-31 14:33:00,54.38,Automotive,FR,gas station fill-up for weekend trip,0,36,22,10,0,0,0,0,0,0,0
TX001503,CUST0050,2025-05-31 15:00:00,38.0,Health,FR,pharmacy visit for prescribed medication,0,40,16,10,0,0,0,0,0,0,0
TX001504,CUST0145,2025-05-31 16:53:00,76.47,Automotive,FR,gas station fill-up for weekend trip,0,36,12,10,0,0,0,0,0,0,0
TX001505,CUST0118,2025-05-31 17:51:00,110.15,Apparel,FR,clothing store shopping for new attire,0,38,18,10,0,0,0,0,0,0,0
TX001506,CUST0068,2025-05-31 18:13:00,47.45,Restaurants,FR,fast food meal for dinner on the go,0,35,17,10,0,0,0,0,0,0,0
TX001507,CUST0043,2025-05-31 19:54:00,18.99,Entertainment,FR,movie tickets for Friday night show,0,35,16,10,0,0,0,0,0,0,0
TX001508,CUST0187,2025-05-31 20:35:00,34.0,Restaurants,FR,quick restaurant lunch with colleagues,0,38,11,10,0,0,0,0,0,0,0
TX001509,CUST0047,2025-05-31 21:11:00,8.0,Restaurants,FR,daily morning coffee shop purchase for two,0,42,14,10,0,0,0,0,0,0,0
TX001510,CUST0048,2025-06-01 22:56:00,12.0,Travel,FR,public transport ticket fare for daily commute,0,46,9,9,0,0,0,0,0,0,0
TX001511,CUST0175,2025-06-01 23:21:00,74.99,Entertainment,FR,monthly streaming service subscription renewal,0,46,16,10,0,0,0,1,0,0,1
TX001512,CUST0100,2025-06-01 00:15:00,25.0,Restaurants,FR,fast food meal for dinner on the go,0,35,10,10,0,0,0,0,0,0,0
TX001513,CUST0150,2025-06-01 01:06:00,89.0,Apparel,FR,clothing store shopping for new attire,0,38,16,10,0,0,0,0,0,0,0
TX001514,CUST0187,2025-06-01 02:45:00,11.5,Restaurants,FR,daily morning coffee shop purchase for two,0,42,11,10,0,0,0,0,0,0,0
TX001515,CUST0026,2025-06-01 03:31:00,30.0,Health,FR,pharmacy visit for prescribed medication,0,40,13,10,0,0,0,0,0,0,0
TX001516,CUST0036,2025-06-01 04:53:00,149.99,Services,FR,gym membership fee for fitness classes,0,38,14,10,0,0,0,1,0,0,0
TX001517,CUST0127,2025-06-01 05:39:00,8.0,Restaurants,FR,daily morning coffee shop purchase for two,0,42,14,10,0,0,0,0,0,0,0
TX001518,CUST0046,2025-06-01 06:43:00,45.0,Restaurants,FR,fast food meal for dinner on the go,0,35,18,10,0,0,0,0,0,0,0
TX001519,CUST0043,2025-06-01 07:46:00,75.0,Entertainment,FR,monthly streaming service subscription renewal,0,46,16,10,0,0,0,1,0,0,1
TX001520,CUST0089,2025-06-02 08:55:00,6.99,Travel,FR,local bus ticket fare for city travel,0,37,18,9,0,0,0,0,0,0,0
TX001521,CUST0065,2025-06-02 09:54:00,55.21,Automotive,FR,gas station fill-up for weekend trip,0,36,15,10,0,0,0,0,0,0,0
TX001522,CUST0006,2025-06-02 10:51:00,7.0,Restaurants,FR,daily morning coffee shop purchase for two,0,42,14,10,0,0,0,0,0,0,0
TX001523,CUST0076,2025-06-02 11:32:00,120.0,Online Retail,FR,online book order for new novel release,0,39,8,10,0,0,0,0,0,0,0
TX001524,CUST0017,2025-06-02 12:11:00,29.99,Entertainment,FR,app store purchase for mobile game,0,34,20,10,0,0,0,0,0,0,1
TX001525,CUST0196,2025-06-02 13:50:00,14.5,Services,FR,haircut payment at local salon appointment,0,42,15,10,0,0,0,0,0,0,0
TX001526,CUST0085,2025-06-02 14:14:00,12.0,Travel,FR,public transport ticket fare for daily commute,0,46,8,9,0,0,0,0,0,0,0
TX001527,CUST0066,2025-06-02 15:37:00,35.0,Health,FR,pharmacy visit for prescribed medication,0,40,18,10,0,0,0,0,0,0,0
TX001528,CUST0157,2025-06-02 16:27:00,6.5,Restaurants,FR,bakery goods purchase for family breakfast,0,42,12,10,0,0,0,0,0,0,0
TX001529,CUST0012,2025-06-02 17:13:00,90.0,Apparel,FR,clothing store shopping for new attire,0,38,15,10,0,0,0,0,0,0,0
TX001530,CUST0006,2025-06-03 18:57:00,25.0,Online Retail,FR,app store purchase for mobile game,0,34,14,8,0,0,0,0,0,0,1
TX001531,CUST0080,2025-06-03 19:51:00,60.0,Utilities,FR,mobile phone top-up for international calls,0,43,13,10,0,0,0,0,0,0,0
TX001532,CUST0029,2025-06-03 20:11:00,11.5,Travel,FR,public transport ticket fare for daily commute,0,46,18,9,0,0,0,0,0,0,0
TX001533,CUST0189,2025-06-03 21:30:00,13.5,Restaurants,FR,daily morning coffee shop purchase for two,0,42,12,10,0,0,0,0,0,0,0
TX001534,CUST0159,2025-06-03 22:22:00,49.99,Entertainment,FR,monthly streaming service subscription renewal,0,46,24,10,0,0,0,1,0,0,1
TX001535,CUST0177,2025-06-03 23:11:00,6.0,Restaurants,FR,daily morning coffee shop purchase for two,0,42,18,10,0,0,0,0,0,0,0
TX001536,CUST0041,2025-06-03 00:31:00,10.5,Restaurants,FR,bakery goods purchase for family breakfast,0,42,6,10,0,0,0,0,0,0,0
TX001537,CUST0159,2025-06-03 01:26:00,105.0,Utilities,FR,home internet bill payment for unlimited data,0,45,24,10,0,0,0,0,0,0,0
TX001538,CUST0022,2025-06-03 02:00:00,5.0,Restaurants,FR,daily morning coffee shop purchase for two,0,42,12,10,0,0,0,0,0,0,0
TX001539,CUST0194,2025-06-03 03:28:00,55.0,Services,FR,haircut payment at local salon appointment,0,42,14,10,0,0,0,0,0,0,0
TX001540,CUST0164,2025-06-04 04:25:00,18.0,Entertainment,FR,movie tickets for Friday night show,0,35,17,10,0,0,0,0,0,0,0
TX001541,CUST0126,2025-06-04 05:42:00,12.0,Travel,FR,public transport ticket fare for daily commute,0,46,18,9,0,0,0,0,0,0,0
TX001542,CUST0001,2025-06-04 06:39:00,6.99,Travel,FR,local bus ticket fare for city travel,0,37,14,9,0,0,0,0,0,0,0
TX001543,CUST0052,2025-06-04 07:57:00,15.0,Health,FR,pharmacy visit for prescribed medication,0,40,11,10,0,0,0,0,0,0,0
TX001544,CUST0155,2025-06-04 08:08:00,13.0,Restaurants,FR,daily morning coffee shop purchase for two,0,42,15,10,0,0,0,0,0,0,0
TX001545,CUST0045,2025-06-04 09:46:00,49.99,Entertainment,FR,monthly streaming service subscription renewal,0,46,18,10,0,0,0,1,0,0,1
TX001546,CUST0066,2025-06-04 10:24:00,7.0,Groceries,FR,bakery goods purchase for family breakfast,0,42,18,10,0,0,0,0,0,0,0
TX001547,CUST0018,2025-06-04 11:26:00,7.5,Restaurants,FR,bakery goods purchase for family breakfast,0,42,15,10,0,0,0,0,0,0,0
TX001548,CUST0118,2025-06-04 12:59:00,149.0,Services,FR,gym membership fee for fitness classes,0,38,18,10,0,0,0,1,0,0,0
TX001549,CUST0176,2025-06-04 13:28:00,13.99,Online Retail,FR,online book order for new novel release,0,39,15,10,0,0,0,0,0,0,0
TX001550,CUST0136,2025-06-05 14:25:00,6.0,Restaurants,FR,daily morning coffee shop purchase for two,0,42,15,10,0,0,0,0,0,0,0
TX001551,CUST0193,2025-06-05 15:05:00,12.0,Travel,FR,public transport ticket fare for daily commute,0,46,12,9,0,0,0,0,0,0,0
TX001552,CUST0084,2025-06-05 16:26:00,19.99,Entertainment,FR,app store purchase for mobile game,0,34,18,10,0,0,0,0,0,0,1
TX001553,CUST0148,2025-06-05 17:35:00,7.5,Travel,FR,local bus ticket fare for city travel,0,37,13,9,0,0,0,0,0,0,0
TX001554,CUST0131,2025-06-05 18:48:00,11.0,Restaurants,FR,daily morning coffee shop purchase for two,0,42,9,10,0,0,0,0,0,0,0
TX001555,CUST0165,2025-06-05 19:27:00,25.0,Health,FR,pharmacy visit for prescribed medication,0,40,9,10,0,0,0,0,0,0,0
TX001556,CUST0092,2025-06-05 20:44:00,60.0,Services,FR,mobile phone top-up for international calls,0,43,11,8,0,0,0,0,0,0,0
TX001557,CUST0124,2025-06-05 21:34:00,13.5,Restaurants,FR,daily morning coffee shop purchase for two,0,42,13,10,0,0,0,0,0,0,0
TX001558,CUST0164,2025-06-05 22:12:00,8.5,Restaurants,FR,bakery goods purchase for family breakfast,0,42,17,10,0,0,0,0,0,0,0
TX001559,CUST0096,2025-06-05 23:38:00,49.99,Entertainment,FR,monthly streaming service subscription renewal,0,46,13,10,0,0,0,1,0,0,1
TX001560,CUST0017,2025-06-06 00:50:00,10.0,Groceries,FR,bakery goods purchase for family breakfast,0,42,20,10,0,0,0,0,0,0,0
TX001561,CUST0108,2025-06-06 01:28:00,110.0,Apparel,FR,clothing store shopping for new attire,0,38,16,10,0,0,0,0,0,0,0
TX001562,CUST0124,2025-06-06 02:02:00,25.0,Health,FR,pharmacy visit for prescribed medication,0,40,13,10,0,0,0,0,0,0,0
TX001563,CUST0001,2025-06-06 03:20:00,12.0,Travel,FR,public transport ticket fare for daily commute,0,46,14,9,0,0,0,0,0,0,0
TX001564,CUST0127,2025-06-06 04:30:00,140.0,Online Retail,FR,online book order for new novel release,0,39,14,10,0,0,0,0,0,0,0
TX001565,CUST0143,2025-06-06 05:59:00,45.0,Services,FR,haircut payment at local salon appointment,0,42,15,10,0,0,0,0,0,0,0
TX001566,CUST0119,2025-06-06 06:17:00,15.0,Entertainment,FR,movie tickets for Friday night show,0,35,14,10,0,0,0,0,0,0,0
TX001567,CUST0199,2025-06-06 07:55:00,12.0,Travel,FR,public transport ticket fare for daily commute,0,46,15,9,0,0,0,0,0,0,0
TX001568,CUST0061,2025-06-06 08:47:00,149.99,Services,FR,gym membership fee for fitness classes,0,38,16,10,0,0,0,1,0,0,0
TX001569,CUST0053,2025-06-06 09:11:00,5.5,Restaurants,FR,daily morning coffee shop purchase for two,0,42,22,10,0,0,0,0,0,0,0
TX001570,CUST0175,2025-06-07 10:51:00,11.0,Restaurants,FR,quick restaurant lunch with colleagues,0,38,16,10,0,0,0,0,0,0,0
TX001571,CUST0049,2025-06-07 11:31:00,12.0,Travel,FR,local bus ticket fare for city travel,0,37,17,10,0,0,0,0,0,0,0
TX001572,CUST0030,2025-06-07 12:21:00,120.0,Utilities,FR,home internet bill payment for unlimited data,0,45,12,10,0,0,0,0,0,0,0
TX001573,CUST0067,2025-06-07 13:06:00,6.99,Travel,FR,local bus ticket fare for city travel,0,37,16,10,0,0,0,0,0,0,0
TX001574,CUST0040,2025-06-07 14:41:00,30.0,Entertainment,FR,app store purchase for mobile game,0,34,14,9,0,0,0,0,0,0,1
TX001575,CUST0170,2025-06-07 15:47:00,5.0,Restaurants,FR,daily morning coffee shop purchase for two,0,42,16,10,0,0,0,0,0,0,0
TX001576,CUST0110,2025-06-07 16:47:00,10.0,Groceries,FR,bakery goods purchase for family breakfast,0,42,13,9,0,0,0,0,0,0,0
TX001577,CUST0173,2025-06-07 17:36:00,145.0,Online Retail,FR,online book order for new novel release,0,39,9,10,0,0,0,0,0,0,0
TX001578,CUST0141,2025-06-07 18:11:00,120.0,Utilities,FR,home internet bill payment for unlimited data,0,45,15,10,0,0,0,0,0,0,0
TX001579,CUST0122,2025-06-07 19:18:00,10.0,Restaurants,FR,daily morning coffee shop purchase for two,0,42,17,10,0,0,0,0,0,0,0
TX001580,CUST0064,2025-06-08 20:05:00,49.99,Entertainment,FR,monthly streaming service subscription renewal,0,46,18,10,0,0,0,1,0,0,1
TX001581,CUST0143,2025-06-08 21:46:00,11.5,Restaurants,FR,quick restaurant lunch with colleagues,0,38,15,10,0,0,0,0,0,0,0
TX001582,CUST0126,2025-06-08 22:54:00,10.5,Restaurants,FR,bakery goods purchase for family breakfast,0,42,18,9,0,0,0,0,0,0,0
TX001583,CUST0122,2025-06-08 23:38:00,70.0,Apparel,FR,clothing store shopping for new attire,0,38,17,10,0,0,0,0,0,0,0
TX001584,CUST0149,2025-06-08 00:15:00,149.99,Services,FR,gym membership fee for fitness classes,0,38,17,9,0,0,0,1,0,0,0
TX001585,CUST0030,2025-06-08 01:09:00,55.0,Automotive,FR,gas station fill-up for weekend trip,0,36,12,9,0,0,0,0,0,0,0
TX001586,CUST0145,2025-06-08 02:10:00,14.5,Services,FR,haircut payment at local salon appointment,0,42,12,10,0,0,0,0,0,0,0
TX001587,CUST0128,2025-06-08 03:34:00,75.0,Online Retail,FR,pet supplies for dog food and toys,0,34,23,10,0,0,0,0,0,0,0
TX001588,CUST0031,2025-06-08 04:37:00,35.0,Health,FR,pharmacy visit for prescribed medication,0,40,12,10,0,0,0,0,0,0,0
TX001589,CUST0005,2025-06-08 05:29:00,11.0,Travel,FR,public transport ticket fare for daily commute,0,46,13,10,0,0,0,0,0,0,0
TX001590,CUST0067,2025-06-09 06:18:00,15.0,Entertainment,FR,movie tickets for Friday night show,0,35,16,10,0,0,0,0,0,0,0
TX001591,CUST0094,2025-06-09 07:19:00,6.99,Travel,FR,local bus ticket fare for city travel,0,37,8,10,0,0,0,0,0,0,0
TX001592,CUST0123,2025-06-09 08:11:00,55.0,Automotive,FR,gas station fill-up for weekend trip,0,36,18,9,0,0,0,0,0,0,0
TX001593,CUST0179,2025-06-09 09:17:00,11.99,Online Retail,FR,online book order for new novel release,0,39,20,10,0,0,0,0,0,0,0
TX001594,CUST0014,2025-06-09 10:25:00,7.5,Restaurants,FR,daily morning coffee shop purchase for two,0,42,15,10,0,0,0,0,0,0,0
TX001595,CUST0179,2025-06-09 11:07:00,5.0,Restaurants,FR,daily morning coffee shop purchase for two,0,42,20,10,0,0,0,0,0,0,0
TX001596,CUST0165,2025-06-09 12:33:00,45.0,Restaurants,FR,fast food meal for dinner on the go,0,35,9,10,0,0,0,0,0,0,0
TX001597,CUST0164,2025-06-09 13:33:00,60.0,Utilities,FR,mobile phone top-up for international calls,0,43,17,9,0,0,0,0,0,0,0
TX001598,CUST0019,2025-06-09 14:43:00,18.0,Entertainment,FR,movie tickets for Friday night show,0,35,14,10,0,0,0,0,0,0,0
TX001599,CUST0138,2025-06-09 15:10:00,10.0,Groceries,FR,bakery goods purchase for family breakfast,0,42,7,9,0,0,0,0,0,0,0
TX001600,CUST0060,2025-06-10 16:25:00,5.0,Restaurants,FR,daily morning coffee shop purchase for two,0,42,9,10,0,0,0,0,0,0,0
TX001601,CUST0146,2025-06-10 17:27:00,10.5,Restaurants,FR,quick restaurant lunch with colleagues,0,38,8,10,0,0,0,0,0,0,0
TX001602,CUST0129,2025-06-10 18:14:00,59.99,Entertainment,FR,monthly streaming service subscription renewal,0,46,19,10,0,0,0,1,0,0,1
TX001603,CUST0105,2025-06-10 19:17:00,7.0,Travel,FR,local bus ticket fare for city travel,0,37,11,10,0,0,0,0,0,0,0
TX001604,CUST0029,2025-06-10 20:48:00,130.0,Online Retail,FR,online book order for new novel release,0,39,18,10,0,0,0,0,0,0,0
TX001605,CUST0151,2025-06-10 21:10:00,12.0,Travel,FR,public transport ticket fare for daily commute,0,46,8,10,0,0,0,0,0,0,0
TX001606,CUST0137,2025-06-10 22:11:00,25.0,Entertainment,FR,app store purchase for mobile game,0,34,20,9,0,0,0,0,0,0,1
TX001607,CUST0195,2025-06-10 23:24:00,30.0,Health,FR,pharmacy visit for prescribed medication,0,40,11,10,0,0,0,0,0,0,0
TX001608,CUST0141,2025-06-10 00:01:00,65.0,Automotive,FR,gas station fill-up for weekend trip,0,36,15,9,0,0,0,0,0,0,0
TX001609,CUST0121,2025-06-10 01:51:00,12.0,Travel,FR,public transport ticket fare for daily commute,0,46,17,10,0,0,0,0,0,0,0
TX001610,CUST0134,2025-06-11 02:24:00,55.0,Services,FR,haircut payment at local salon appointment,0,42,11,10,0,0,0,0,0,0,0
TX001611,CUST0053,2025-06-11 03:02:00,10.0,Groceries,FR,bakery goods purchase for family breakfast,0,42,22,9,0,0,0,0,0,0,0
TX001612,CUST0190,2025-06-11 04:48:00,10.5,Restaurants,FR,quick restaurant lunch with colleagues,0,38,12,10,0,0,0,0,0,0,0
TX001613,CUST0167,2025-06-11 05:11:00,10.0,Restaurants,FR,daily morning coffee shop purchase for two,0,42,11,10,0,0,0,0,0,0,0
TX001614,CUST0111,2025-06-11 06:18:00,110.0,Utilities,FR,home internet bill payment for unlimited data,0,45,10,10,0,0,0,0,0,0,0
TX001615,CUST0103,2025-06-11 07:19:00,35.0,Health,FR,pharmacy visit for prescribed medication,0,40,14,10,0,0,0,0,0,0,0
TX001616,CUST0130,2025-06-11 08:41:00,149.99,Services,FR,gym membership fee for fitness classes,0,38,11,9,0,0,0,1,0,0,0
TX001617,CUST0179,2025-06-11 09:33:00,19.99,Entertainment,FR,app store purchase for mobile game,0,34,20,9,0,0,0,0,0,0,1
TX001618,CUST0034,2025-06-11 10:58:00,7.0,Travel,FR,local bus ticket fare for city travel,0,37,12,10,0,0,0,0,0,0,0
TX001619,CUST0009,2025-06-11 11:48:00,12.0,Travel,FR,public transport ticket fare for daily commute,0,46,17,10,0,0,0,0,0,0,0
TX001620,CUST0181,2025-06-12 12:54:00,120.0,Online Retail,FR,online book order for new novel release,0,39,10,10,0,0,0,0,0,0,0
TX001621,CUST0127,2025-06-12 13:16:00,10.0,Groceries,FR,bakery goods purchase for family breakfast,0,42,14,9,0,0,0,0,0,0,0
TX001622,CUST0107,2025-06-12 14:45:00,60.0,Utilities,FR,mobile phone top-up for international calls,0,43,7,9,0,0,0,0,0,0,0
TX001623,CUST0041,2025-06-12 15:37:00,18.0,Entertainment,FR,movie tickets for Friday night show,0,35,6,10,0,0,0,0,0,0,0
TX001624,CUST0151,2025-06-12 16:00:00,8.0,Restaurants,FR,daily morning coffee shop purchase for two,0,42,8,10,0,0,0,0,0,0,0
TX001625,CUST0008,2025-06-12 17:04:00,75.0,Online Retail,FR,pet supplies for dog food and toys,0,34,14,10,0,0,0,0,0,0,0
TX001626,CUST0089,2025-06-12 18:01:00,10.5,Restaurants,FR,quick restaurant lunch with colleagues,0,38,18,10,0,0,0,0,0,0,0
TX001627,CUST0060,2025-06-12 19:56:00,55.0,Automotive,FR,gas station fill-up for weekend trip,0,36,9,9,0,0,0,0,0,0,0
TX001628,CUST0171,2025-06-12 20:17:00,110.0,Apparel,FR,clothing store shopping for new attire,0,38,11,10,0,0,0,0,0,0,0
TX001629,CUST0017,2025-06-12 21:08:00,49.99,Entertainment,FR,monthly streaming service subscription renewal,0,46,20,10,0,0,0,1,0,0,1
TX001630,CUST0196,2025-06-13 22:48:00,104.53,Electronics,GB,urgent online payment processing for undisclosed service,1,56,15,2,1,0,0,0,0,0,0
TX001631,CUST0102,2025-06-13 23:59:00,121.39,Groceries,FR,weekly supermarket bill for groceries,1,37,16,10,0,0,0,0,0,0,0
TX001632,CUST0086,2025-06-13 00:27:00,2835.6,Electronics,DE,big appliance purchase for kitchen upgrade,0,42,10,10,0,0,0,0,0,0,0
TX001633,CUST0127,2025-06-13 01:39:00,2185.73,Automotive,FR,car repair payment for major engine work,0,40,14,10,0,0,0,0,0,0,0
TX001634,CUST0144,2025-06-13 02:03:00,1789.79,Travel,US,international flight booking for family vacation trip,0,53,13,10,0,0,0,0,0,0,0
TX001635,CUST0159,2025-06-13 03:20:00,776.63,Financial Services,FR,suspicious expensive electronics purchase from unknown vendor,1,61,24,1,0,0,0,0,0,0,0
TX001636,CUST0176,2025-06-13 04:07:00,2735.03,Travel,GB,international flight booking for family vacation trip,0,53,15,10,0,0,0,0,0,0,0
TX001637,CUST0174,2025-06-13 05:56:00,4734.01,Services,US,expensive furniture purchase for home renovation project,0,56,11,4,0,0,0,0,0,0,0
TX001638,CUST0034,2025-06-13 06:50:00,839.29,Electronics,AU,unauthorized software license key acquisition online,1,52,12,8,0,0,0,0,0,0,1
TX001639,CUST0122,2025-06-13 07:55:00,980.5,Travel,MX,international flight booking for family vacation trip,0,53,17,10,0,0,0,0,0,0,0
TX001640,CUST0125,2025-06-14 08:41:00,35.84,Groceries,FR,fast food meal for dinner on the go,1,35,17,5,0,0,0,0,0,0,0
TX001641,CUST0043,2025-06-14 09:03:00,1205.14,Health,DE,medical consultation fee for specialist appointment,0,51,16,10,0,0,0,0,0,0,0
TX001642,CUST0171,2025-06-14 10:52:00,3144.38,Online Retail,CN,unverified large equipment rental for unknown purpose,1,53,11,4,0,0,0,0,0,0,0
TX001643,CUST0192,2025-06-14 11:44:00,880.59,Health,GB,medical consultation fee for specialist appointment,0,51,16,10,0,0,0,0,0,0,0
TX001600,CUST0143,2025-06-10 16:08:00,10.99,Restaurants,CA,daily coffee shop purchase,0,26,15,10,0,0,0,0,0,0,0
TX001601,CUST0199,2025-06-10 17:33:00,110.45,Home Improvement,CA,small hardware store purchase for home,0,38,15,10,0,0,0,0,0,0,0
TX001602,CUST0148,2025-06-10 18:27:00,45.72,Gas Station,CA,gas station fill-up for car,0,27,13,10,0,0,0,0,0,0,0
TX001603,CUST0021,2025-06-10 19:59:00,25.8,Restaurants,CA,restaurant dinner with friends,0,30,18,10,0,0,0,0,0,0,0
TX001604,CUST0046,2025-06-10 20:50:00,9.99,Subscriptions,CA,monthly streaming subscription fee,0,34,18,10,0,0,0,1,0,0,1
TX001605,CUST0018,2025-06-10 21:49:00,35.1,Restaurants,CA,restaurant dinner with friends,0,30,15,10,0,0,0,0,0,0,0
TX001606,CUST0114,2025-06-10 22:40:00,12.5,Coffee Shop,CA,daily coffee shop purchase,0,26,12,10,0,0,0,0,0,0,0
TX001607,CUST0001,2025-06-10 23:12:00,68.21,Groceries,CA,weekly grocery shopping trip,0,28,14,10,0,0,0,0,0,0,0
TX001608,CUST0148,2025-06-10 00:54:00,28.5,Hair & Beauty,CA,haircut appointment payment,0,27,13,10,0,0,0,0,0,0,0
TX001609,CUST0145,2025-06-10 01:15:00,5.75,Transportation,CA,public transport fare payment,0,29,12,10,0,0,0,0,0,0,0
TX001610,CUST0013,2025-06-11 02:29:00,78.9,Clothing,CA,online clothing order for new season,0,36,16,10,0,0,0,0,0,0,0
TX001611,CUST0158,2025-06-11 03:59:00,149.99,Online Retail,CA,new book purchase from store,0,28,19,10,0,0,0,0,0,0,0
TX001612,CUST0014,2025-06-11 04:30:00,6.25,Transportation,CA,bus ticket fare for commute,0,27,15,10,0,0,0,0,0,0,0
TX001613,CUST0057,2025-06-11 05:30:00,34.99,Entertainment,CA,movie ticket purchase for evening,0,33,15,10,0,0,0,0,0,0,0
TX001614,CUST0133,2025-06-11 06:12:00,50.0,Gas Station,CA,gas station fill-up for car,0,27,17,10,0,0,0,0,0,0,0
TX001615,CUST0149,2025-06-11 07:08:00,11.2,Coffee Shop,CA,daily coffee shop purchase,0,26,17,10,0,0,0,0,0,0,0
TX001616,CUST0137,2025-06-11 08:13:00,130.5,Health & Wellness,CA,pharmacy prescription refill cost,0,33,20,10,0,0,0,0,0,0,0
TX001617,CUST0066,2025-06-11 09:55:00,5.99,Subscriptions,CA,monthly streaming subscription fee,0,34,18,10,0,0,0,1,0,0,1
TX001618,CUST0187,2025-06-11 10:16:00,55.3,Groceries,CA,weekly grocery shopping trip,0,28,11,10,0,0,0,0,0,0,0
TX001619,CUST0037,2025-06-11 11:49:00,65.0,Health & Wellness,CA,gym membership fee payment,0,26,16,9,0,0,0,1,0,0,0
TX001620,CUST0150,2025-06-12 12:57:00,12.0,Coffee Shop,CA,daily coffee shop purchase,0,26,16,10,0,0,0,0,0,0,0
TX001621,CUST0184,2025-06-12 13:25:00,75.2,Restaurants,CA,restaurant dinner with friends,0,30,6,10,0,0,0,0,0,0,0
TX001622,CUST0176,2025-06-12 14:59:00,35.0,Restaurants,CA,restaurant dinner with friends,0,30,15,10,0,0,0,0,0,0,0
TX001623,CUST0089,2025-06-12 15:57:00,10.0,Coffee Shop,CA,daily coffee shop purchase,0,26,18,10,0,0,0,0,0,0,0
TX001624,CUST0005,2025-06-12 16:10:00,12.99,Subscriptions,CA,monthly streaming subscription fee,0,34,13,10,0,0,0,1,0,0,1
TX001625,CUST0019,2025-06-12 17:04:00,48.15,Gas Station,CA,gas station fill-up for car,0,27,14,10,0,0,0,0,0,0,0
TX001626,CUST0112,2025-06-12 18:50:00,7.0,Transportation,CA,bus ticket fare for commute,0,27,11,10,0,0,0,0,0,0,0
TX001627,CUST0183,2025-06-12 19:36:00,6.5,Transportation,CA,public transport fare payment,0,29,15,10,0,0,0,0,0,0,0
TX001628,CUST0043,2025-06-12 20:37:00,120.3,Clothing,CA,online clothing order for new season,0,36,16,10,0,0,0,0,0,0,0
TX001629,CUST0109,2025-06-12 21:44:00,88.4,Groceries,CA,weekly grocery shopping trip,0,28,11,10,0,0,0,0,0,0,0
TX001630,CUST0047,2025-06-13 22:12:00,25.0,Entertainment,CA,movie ticket purchase for evening,0,33,14,10,0,0,0,0,0,0,0
TX001631,CUST0105,2025-06-13 23:53:00,7.5,Coffee Shop,CA,daily coffee shop purchase,0,26,11,10,0,0,0,0,0,0,0
TX001632,CUST0085,2025-06-13 00:21:00,58.0,Groceries,CA,weekly grocery shopping trip,0,28,8,10,0,0,0,0,0,0,0
TX001633,CUST0104,2025-06-13 01:14:00,10.99,Subscriptions,CA,monthly streaming subscription fee,0,34,12,10,0,0,0,1,0,0,1
TX001634,CUST0102,2025-06-13 02:05:00,95.0,Health & Wellness,CA,gym membership fee payment,0,26,16,9,0,0,0,1,0,0,0
TX001635,CUST0189,2025-06-13 03:01:00,32.5,Restaurants,CA,restaurant dinner with friends,0,30,12,10,0,0,0,0,0,0,0
TX001636,CUST0096,2025-06-13 04:53:00,12.0,Coffee Shop,CA,daily coffee shop purchase,0,26,13,10,0,0,0,0,0,0,0
TX001637,CUST0089,2025-06-13 05:39:00,6.75,Transportation,CA,public transport fare payment,0,29,18,10,0,0,0,0,0,0,0
TX001638,CUST0053,2025-06-13 06:24:00,125.0,Online Retail,CA,new book purchase from store,0,28,22,10,0,0,0,0,0,0,0
TX001639,CUST0046,2025-06-13 07:30:00,65.0,Health & Wellness,CA,pharmacy prescription refill cost,0,33,18,10,0,0,0,0,0,0,0
TX001640,CUST0120,2025-06-14 08:22:00,49.8,Gas Station,CA,gas station fill-up for car,0,27,13,10,0,0,0,0,0,0,0
TX001641,CUST0123,2025-06-14 09:19:00,28.0,Dry Cleaning,CA,dry cleaning service charge,0,27,18,10,0,0,0,0,0,0,0
TX001642,CUST0131,2025-06-14 10:29:00,14.5,Food Delivery,CA,food delivery order for dinner,0,30,9,10,0,0,0,0,0,0,0
TX001643,CUST0178,2025-06-14 11:33:00,9.99,Subscriptions,CA,monthly streaming subscription fee,0,34,13,10,0,0,0,1,0,0,1
