transaction_type_online purchase,transaction_type_transfer,transaction_type_withdrawal,merchant_category_Clothing,merchant_category_Crypto,merchant_category_Electronics,merchant_category_Entertainment,merchant_category_Food,merchant_category_Gambling,merchant_category_Services,merchant_category_Travel,merchant_category_Utilities,device_type_desktop,device_type_mobile,device_type_tablet,payment_channel_bank,payment_channel_card,payment_channel_e-wallet,description_tone_panic,description_tone_routine,description_tone_urgent,semantic_merchant_category_crypto/finance,semantic_merchant_category_daily essentials,semantic_merchant_category_luxury goods,semantic_merchant_category_other,semantic_merchant_category_services,transaction_amount,account_balance_before,account_balance_after,avg_transaction_amount_7d,time_since_last_transaction_hr,account_age_days,description_risk_score,transaction_frequency_24h,num_failed_transactions_7d,transaction_hour,is_weekend,num_devices_used,num_countries_used,kyc_verified,is_fraud
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.22247683051642883,-0.7604431368614696,-0.7005682538150213,-0.09510966099763621,-0.6320056788178443,0.7976956108549929,-0.3688412036736182,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07166701934795093,-1.10272342928397,-1.1625098485856413,-0.13023052296754142,-0.6286207207162611,1.4724946440970432,-0.3688412036736182,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.38803919579450274,-0.9580987500028004,-0.8425898864000504,-0.19877467570579896,-0.5868187781087647,-1.055752400449839,-0.3688412036736182,0.0,0.0,19.0,0.0,1.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4101415855779892,-1.4128374175617826,-1.3027623989111787,-0.17632901204082194,-0.6796032692450255,-0.16501767657033248,-0.3688412036736182,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3989435634733353,0.7125558996741654,0.8822798769520688,-0.07851118702689691,-0.6417899980536627,1.121599146811177,2.390855785250107,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.20671737633068338,0.944180147779102,1.0493744284740896,-0.19877467570579896,-0.6105051577396459,-0.18301231745678717,-0.3688412036736182,0.0,0.0,16.0,0.0,1.0,1.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3954392873252006,-0.5637770386795448,-0.433677078370734,-0.19877467570579896,-0.584562139374376,1.3825214396647698,-0.3688412036736182,0.0,0.0,23.0,0.0,1.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2743753560399211,-0.6190414491623649,-0.5356213535956755,-0.024792489448867895,-0.6205476164616859,1.0856098650382677,-0.3688412036736182,0.0,0.0,14.0,0.0,2.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.39900229435849954,-1.4883020691444748,-1.3846352346734934,-0.19877467570579896,-0.2056799902426851,0.7707036495253108,-0.3688412036736182,0.0,0.0,11.0,0.0,1.0,1.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.36010287141803216,0.7926571356380742,0.9503422228120975,-0.19877467570579896,0.1478337090575838,-0.17401499701355982,-0.3688412036736182,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2825781030011973,0.3411202557691694,0.45641882406638856,-0.19877467570579896,-0.49870994250519496,1.1126018263679496,-0.3688412036736182,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.00910752471464014,0.9021823057163167,0.9326295596954595,-0.19877467570579896,-0.13701488690774172,1.1305964672544044,0.5510577926342902,0.0,0.0,15.0,0.0,1.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.40223249304253433,-1.408702658624265,-1.3014446874339443,-0.19877467570579896,-0.6160010306721055,1.6434437325183626,0.5510577926342902,0.0,0.0,19.0,0.0,1.0,2.0,1.0,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.32341564515208554,-0.7245944234749927,-0.6261066350904122,-0.19877467570579896,-0.40108325423222924,0.11389925716971504,-0.3688412036736182,0.0,0.0,10.0,0.0,2.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.38907677476573815,-0.37171218505885734,-0.23821168913168123,-0.19877467570579896,-0.15627542341195272,0.4917867157852633,-0.3688412036736182,0.0,0.0,21.0,0.0,2.0,0.0,0.0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14883940245380023,1.5933443689333542,1.5858067626649484,-0.19877467570579896,-0.5674208447812421,-0.25499088100260586,-0.3688412036736182,0.0,0.0,15.0,0.0,2.0,0.0,0.0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3873735790959743,-1.3019551983963544,-1.1970178729065886,-0.19877467570579896,-0.3498550568375443,-0.27298552188906056,-0.3688412036736182,0.0,0.0,10.0,0.0,1.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6906709720176231,1.7974954409867854,1.5945939325711471,-0.19877467570579896,-0.4291413509684761,0.40181351135298987,-0.3688412036736182,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.865538353380242,1.6860124448817175,-0.8165123034638408,-0.19877467570579896,-0.6086065834538871,1.5084839258699525,3.3107547815580154,0.0,0.0,4.0,0.0,2.0,2.0,1.0,1
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.36765957864250143,1.1083406795445427,1.2783140573392429,-0.19877467570579896,1.4206112635736425,-0.09303911302451377,-0.3688412036736182,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.39534140251659344,-1.4458801492419444,-1.3423010234021204,-0.19877467570579896,-0.04410132602837021,1.229566992129905,-0.3688412036736182,0.0,0.0,11.0,0.0,2.0,1.0,0.0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3594568316812252,0.35361641611366706,0.4978794144688769,-0.19877467570579896,-0.008149157261863006,-0.470926571640062,1.0110072907882444,0.0,0.0,14.0,0.0,2.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3207923322814149,-0.7009591518731829,-0.6027372768477456,-0.19877467570579896,-0.45662071563077455,0.21286978204521576,0.09110829448033599,0.0,0.0,22.0,1.0,2.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0051138245234698745,0.4374141972473562,0.45242200859124104,-0.19877467570579896,-0.4129077081172183,1.202575030800223,-0.3688412036736182,0.0,0.0,9.0,1.0,2.0,0.0,1.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3877651183304028,-0.8098270012998203,-0.6899683206058865,-0.16829384168680497,-0.6390337345072321,-0.6328783396181541,-0.3688412036736182,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.17609900819837787,-0.7459255388141857,-0.7028615085958438,-0.19877467570579896,-0.33806807481345846,0.7797009699685381,-0.3688412036736182,0.0,0.0,16.0,1.0,2.0,0.0,1.0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.16703487492135907,-0.6360045627521805,-0.5930109645074954,-0.19877467570579896,-0.5582985284213792,0.7976956108549929,-0.3688412036736182,0.0,0.0,10.0,1.0,1.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.001389699612623,1.3787185742382122,-0.06792842143823101,-0.19877467570579896,-0.5472443294549545,-0.2190015992296965,-0.3688412036736182,0.0,0.0,14.0,1.0,2.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.31922617534370107,0.1440159438195077,0.26702509986608497,-0.19877467570579896,-0.21789581689710683,1.9223606662584103,-0.3688412036736182,0.0,0.0,18.0,1.0,1.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3952043637845435,-1.1305994792832337,-1.0176052671332927,-0.19877467570579896,-0.5203561874869055,-1.1817148866550218,-0.3688412036736182,0.0,0.0,7.0,1.0,2.0,0.0,1.0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.28120771568069763,-0.34363116410371686,-0.24940131642731317,-0.19877467570579896,-0.29255225443645133,1.4275080418809065,0.09110829448033599,0.0,0.0,9.0,1.0,2.0,0.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3743157456277852,-1.4066246772095126,-1.3096858442970902,-0.19877467570579896,-0.2838504556267235,0.37482155002330786,-0.3688412036736182,0.0,0.0,15.0,1.0,2.0,1.0,1.0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1521563840130776,-1.397938149458728,-1.3833539240657957,-0.19877467570579896,-0.542156483452329,-0.8758059915852923,3.3107547815580154,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.37822266294371293,-0.22223888247659884,-0.3695897074641311,-0.19877467570579896,-0.46535165922120475,0.6987250859794921,0.09110829448033599,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.39620278883233606,-0.9126800133660691,-0.7927716563518982,-0.19877467570579896,-0.3386384798072061,0.04192069362389632,-0.3688412036736182,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3697934674701365,-0.6855651262904252,-0.5686587827873333,-0.19877467570579896,-0.5282377688968648,-1.0737470413362937,-0.3688412036736182,0.0,0.0,13.0,0.0,1.0,0.0,1.0,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.098442482031077,1.5621550995943938,-1.0301203607828793,-0.19780222189812574,-0.5774971862003146,-1.8820805295347,3.5901854120570196,1.0488629310142576,-0.5751363279129433,2.978283296238866,-1.1341642805545284,1.7911249915694234,1.3933996678738279,-1.8441541874349252,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.35405799547603795,-1.2986007887013356,-1.2065208012329929,-0.2020944387053852,-0.5258715867035868,0.0007858918212846616,-0.5105300687448203,2.721935284112376,0.6423243160101249,10.06831065516253,-0.11677356899052277,1.3533326530181393,1.125087439099541,-0.9036665123096679,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.32378919766327807,1.620994823712791,1.790675735756463,-0.19898289088443058,-0.12221866246395055,0.07978101263261163,0.6783272191349436,-0.6927687813453327,2.4862378322926855,4.369076241689436,0.9422020845347883,1.290052503282322,-0.8744170102013836,3.0372141802296784,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.15906199621430847,0.31686977226739366,0.38450613923389343,-0.19936104592576998,2.0538324690478396,0.46608446747260684,0.05899351255191051,-0.11815789236512479,-0.09264648281678775,10.357935875592887,1.062915152919138,1.1823610150646844,-0.596721486377209,0.5271107843284315,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.11671776329195131,-0.209854423212934,-0.17406406729289664,-0.2008318983163248,1.2945095394414303,-0.20922206744217825,-1.0310130121638776,1.7898610622266258,-1.1455664326589838,12.282213400636168,-1.0137908098091446,2.9273572456290755,-0.11016927253239239,-0.15346920351368173,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5117806367595791,0.7073312524483546,0.5385418437855808,-0.19971488889042555,2.5320076494957178,0.8912779533598526,-0.220488735423215,0.7769642866346111,-0.03380877680495381,9.666539200303987,0.19295661422810262,0.8813023075818671,0.3505432670860704,1.0485319750260897,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.023116583220189797,1.95365543243911,2.0039703169927305,-0.1984942052895237,-0.47779239991042166,0.1774237453476558,-0.676482702831835,-3.1023740094042855,-0.9007466050421804,13.145099498075002,0.7845363332776535,1.9469994552824266,-1.0195971253643814,0.7945770984456717,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8036089684978719,0.6703991877695162,0.3930889833721274,-0.20269862594217136,-0.3906326917854747,-1.7480058897800919,-0.37528968260066403,-2.1126528713932946,-1.02370965771615,20.46769583665486,-1.0117002192900542,2.9141353655947118,0.39300354236074203,2.2152054942493473,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.21287454226861152,-0.30923233550135454,-0.2401873572548976,-0.1201575488640617,-0.6701555105192729,1.3254073087574612,-0.5948795525769828,0.7835949686619567,-0.18622397204140256,10.66924993736551,-0.24665404655926365,1.0239364231956476,1.6512348386818267,0.28406705287192435,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3880848926282296,1.4457374922514152,1.633953625002261,-0.20080626840124433,-0.21431172662146472,-1.5681312160076073,0.4745964615237495,-0.45989405344424344,-0.2443352244578075,11.072161041270093,-1.0730992110047444,2.1115293744302726,1.6185659861009756,2.197251014412716,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.281635613356277,1.5958167592423127,1.7481942077264467,-0.19919076102025657,-0.5769457237401423,-0.5285628675216634,0.2551038805293809,0.3679536247099737,-0.3795948155969796,12.502351389604272,1.2976014506105962,3.487684953654971,0.29488087883354525,-0.1555127542932322,0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3554534440132597,0.12676554950929475,0.26347898493570976,-0.19865656640358295,-0.5557325000682649,1.3054546765799806,-0.36975531419958263,-1.5491219550854491,-0.38685786465144456,20.149825565589456,0.2203863679851847,1.6683510082939081,0.5414468277450674,0.05972153234847566,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.7237328591112837,-0.7148160187775389,-1.378000236600275,-0.19710498570942125,-0.43746008239704465,-1.2676084102038254,3.516090204230916,-0.6859128663138969,1.0090279749623947,0.40369132868080737,-0.7043590999049588,1.1535719611305146,0.9031926071991395,0.104169391401578,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2784090385646638,-0.5609124446612092,-0.4744159735997789,-0.19946134506111365,1.7270491379406518,0.1752832630882927,-0.15981347199784124,-0.8767059042452362,0.6932827592996766,17.49761840656946,0.17673531492463296,1.0051388900614917,0.289823438061485,2.4249443216833537,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4111559874606366,-1.3011315951380178,-1.187818061460881,-0.19456961794510205,-0.5729625934160644,-1.889677646250113,-0.8386667657843514,1.9577367918634898,-1.1917581049047292,11.640718262294461,-0.007864426897959183,2.7183309745469995,0.9913616044670261,2.4921590774891307,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3918160641836445,-0.7558269612209522,-0.6342222464535088,-0.2017756159082917,-0.17184094536922195,-1.5262613332232198,0.25759299459284773,1.1114594725483438,0.8891355916586847,16.63211519756096,-0.8829257731217888,-0.5806735595042443,0.013330819928891213,1.2527661490234283,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.25268011881810487,1.309533318332515,1.4439452919801647,-0.07572859681690039,-0.6658271663121843,-1.675352700479719,1.0024225235847313,0.038882165269788466,-2.3966985848134725,13.094214270856362,-1.6077800556869681,2.987466880152669,0.2313592764806669,1.0010275640869082,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.35506132253233513,-0.4980848862437004,-0.38038003375255935,-0.19316875913922268,-0.11301554095646782,1.3478668538572733,0.42808958824180404,1.4494370461240844,-0.9006397333887874,14.165974088632714,1.7943551043226662,1.7571155415940725,0.8903295311963711,-0.4279074416827673,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.39379002182675804,1.0070543738821924,1.1856245628673614,-0.19741858859079087,1.0418260495884821,-0.42179609006163155,3.8535744884402967,0.03379975792821508,-1.3048895802956473,3.1632004746001567,-0.3929051528438494,2.478981971113148,0.21120038086750548,1.5604789893890068,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2872007700592629,0.0037948741221232062,0.10869520424604093,0.05177654303568724,-0.635178753993144,1.268490590563592,-0.8222513049705368,1.4805181016241629,0.15395855211947612,4.213617088740935,-0.1455186041235408,-0.2560182257053176,0.5723263618186851,0.44578132298070827,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.32086338110292856,0.6491904360428818,0.7892477621020684,-0.19253947553913453,-0.5068138840667534,1.5766889497653462,-0.4150394098012201,-0.9068065917293242,0.525382617051232,18.020794876886335,-1.0131773597702258,0.3278616379692916,-0.6789705900049963,0.9341931991208843,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.029526502511501167,-0.6427721068025726,-0.6714106933352831,-0.206081402986844,2.135388447607286,0.5516210660879872,0.7142928306106981,0.8372509441467385,0.2406842695150119,14.660920341764527,1.1244853308923015,-0.503732839327423,-0.2122933614773434,1.7095988897511565,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.41057427646482164,-1.4743492659981114,-1.3670774524546936,-0.2021225592270888,-0.4553936270109921,-0.7764950837261977,-0.747877748838751,1.9608037391812465,1.2299547888896178,4.2936188440302665,1.0913063481087932,1.4068807605072151,0.06841677810393042,0.7293653459717278,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.22864433828591657,1.7391641044193067,1.8784248139091062,-0.20226014448369237,0.5276441510461396,-0.8992823527514674,-0.7784682976581296,-0.18631107786531736,0.7102327529619796,17.735762131449825,0.5406115251826507,2.3840244769744485,-1.6537465820258144,-0.7513624898341879,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.16910253650493293,-0.7194389304384822,-0.6777938967891596,-0.1983930504755657,1.4149892803197894,-0.10748377059861308,0.02111968659122554,1.4671784183184178,0.4139798868938818,12.396150194916409,0.64515147075759,1.7528117814886124,0.5825954379714465,-0.8457515961518371,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11973035633436918,0.5978227730693332,0.6584730911438222,0.6523364074461926,-0.6333006349181278,-1.6682793353752847,-0.6456855583602332,-0.7246330520978035,-0.9735409994863788,10.214225970601559,-0.6881030829757953,1.3507556159830139,1.1147598521455984,-0.10346594626329253,0
